2024-12-02 15:22:43,290 INFO quotelog [main] Quote with ticker 'NEW' not found. Proceed create.
2024-12-03 10:36:18,675 INFO quotelog [main] Finding quote by id.
2024-12-03 10:36:18,677 INFO quotelog [main] Creating 'AAPL' quote.
2024-12-03 10:36:18,679 INFO quotelog [main] Deleting all quotes.
2024-12-03 10:36:18,681 INFO quotelog [main] Finding all quotes.
2024-12-03 10:36:33,839 INFO quotelog [main] Finding quote by id.
2024-12-03 10:36:33,860 INFO quotelog [main] Creating 'TSLA' quote.
2024-12-03 10:36:58,208 INFO quotelog [main] Finding quote by id.
2024-12-03 10:36:58,232 INFO quotelog [main] Updating 'TSLA' quote.
2024-12-03 10:38:05,781 INFO quotelog [main] Finding quote by id.
2024-12-03 10:38:05,804 INFO quotelog [main] Creating 'AAPL' quote.
2024-12-03 10:38:05,808 INFO quotelog [main] Finding quote by id.
2024-12-03 10:38:05,810 INFO quotelog [main] Updating 'AAPL' quote.
2024-12-03 10:47:46,084 INFO quotelog [main] Finding quote by id.
2024-12-03 10:47:46,116 INFO quotelog [main] Updating 'TSLA' quote.
2024-12-03 10:48:15,175 INFO quotelog [main] Finding quote by id.
2024-12-03 10:48:15,196 INFO quotelog [main] Creating 'MSFT' quote.
2024-12-03 10:48:26,758 INFO quotelog [main] Finding quote by id.
2024-12-03 10:48:26,782 INFO quotelog [main] Updating 'AAPL' quote.
2024-12-03 10:48:26,787 INFO quotelog [main] Finding quote by id.
2024-12-03 10:48:26,788 INFO quotelog [main] Updating 'AAPL' quote.
2024-12-03 10:48:46,913 INFO quotelog [main] Finding quote by id.
2024-12-03 10:49:00,391 INFO quotelog [main] Finding quote by id.
2024-12-03 10:49:00,411 INFO quotelog [main] Creating 'AMZN' quote.
2024-12-03 10:49:00,416 INFO quotelog [main] Finding quote by id.
2024-12-03 10:49:00,417 INFO quotelog [main] Creating 'NFLX' quote.
2024-12-03 10:49:00,418 INFO quotelog [main] Finding all quotes.
2024-12-03 10:49:22,381 INFO quotelog [main] Finding quote by id.
2024-12-03 10:49:22,404 INFO quotelog [main] Updating 'MSFT' quote.
2024-12-03 10:49:22,409 INFO quotelog [main] Deleting quote by id.
2024-12-03 10:49:22,411 INFO quotelog [main] Finding quote by id.
2024-12-03 10:49:53,514 INFO quotelog [main] Finding quote by id.
2024-12-03 10:49:53,540 INFO quotelog [main] Creating 'ABC' quote.
2024-12-03 10:49:53,544 INFO quotelog [main] Deleting quote by id.
2024-12-03 10:49:53,545 INFO quotelog [main] Finding quote by id.
2024-12-03 10:50:00,025 INFO quotelog [main] Finding quote by id.
2024-12-03 10:50:00,048 INFO quotelog [main] Updating 'ABC' quote.
2024-12-03 10:50:00,053 INFO quotelog [main] Deleting quote by id.
2024-12-03 10:50:00,055 INFO quotelog [main] Finding quote by id.
2024-12-03 10:50:06,087 INFO quotelog [main] Finding quote by id.
2024-12-03 10:50:06,111 INFO quotelog [main] Creating 'GOOG' quote.
2024-12-03 10:50:06,115 INFO quotelog [main] Finding quote by id.
2024-12-03 10:50:06,117 INFO quotelog [main] Updating 'AAPL' quote.
2024-12-03 10:50:06,119 INFO quotelog [main] Deleting all quotes.
2024-12-03 10:50:06,121 INFO quotelog [main] Finding all quotes.
2024-12-03 10:55:35,816 INFO quotelog [main] Finding position by id
2024-12-03 10:55:35,841 INFO quotelog [main] Creating 'AAPL' position.
2024-12-03 10:56:42,776 INFO quotelog [main] Finding position by id
2024-12-03 10:56:42,799 INFO quotelog [main] Creating 'FB' position.
2024-12-03 10:57:52,591 INFO quotelog [main] Finding quote by id.
2024-12-03 10:57:52,611 INFO quotelog [main] Creating 'MSFT' quote.
2024-12-03 10:58:09,137 INFO quotelog [main] Finding position by id
2024-12-03 10:58:09,158 INFO quotelog [main] Creating 'MSFT' position.
2024-12-03 10:58:31,719 INFO quotelog [main] Finding position by id
2024-12-03 10:58:31,738 INFO quotelog [main] Updating 'MSFT' position.
2024-12-03 10:58:31,742 INFO quotelog [main] Finding position by id
2024-12-03 10:58:31,743 INFO quotelog [main] Updating 'MSFT' position.
2024-12-03 10:59:03,106 INFO quotelog [main] Finding position by id
2024-12-03 10:59:03,126 INFO quotelog [main] Creating 'TSLA' position.
2024-12-03 10:59:23,826 INFO quotelog [main] Finding quote by id.
2024-12-03 10:59:23,850 INFO quotelog [main] Creating 'TSLA' quote.
2024-12-03 10:59:46,289 INFO quotelog [main] Finding position by id
2024-12-03 10:59:59,074 INFO quotelog [main] Finding position by id
2024-12-03 11:00:25,108 INFO quotelog [main] Finding position by id
2024-12-03 11:00:25,131 INFO quotelog [main] Updating 'MSFT' position.
2024-12-03 11:00:32,115 INFO quotelog [main] Finding position by id
2024-12-03 11:01:00,524 INFO quotelog [main] Finding position by id
2024-12-03 11:01:00,546 INFO quotelog [main] Updating 'MSFT' position.
2024-12-03 11:01:00,550 INFO quotelog [main] Finding position by id
2024-12-03 11:01:00,551 INFO quotelog [main] Creating 'NFLX' position.
2024-12-03 11:01:11,275 INFO quotelog [main] Finding all positions.
2024-12-03 11:01:25,933 INFO quotelog [main] Deleting position by id.
2024-12-03 11:01:25,944 INFO quotelog [main] Finding position by id
2024-12-03 11:01:44,632 INFO quotelog [main] Deleting all positions
2024-12-03 11:01:44,641 INFO quotelog [main] Finding all positions.
2024-12-03 12:05:50,884 INFO quotelog [main] Response JSON: {
    "Global Quote": {
        "01. symbol": "AAPL",
        "02. open": "237.2700",
        "03. high": "240.7900",
        "04. low": "237.1600",
        "05. price": "239.5900",
        "06. volume": "48137103",
        "07. latest trading day": "2024-12-02",
        "08. previous close": "237.3300",
        "09. change": "2.2600",
        "10. change percent": "0.9523%"
    }
}
2024-12-03 12:05:51,042 INFO quotelog [main] Deserialized Quote: Quote{ticker='AAPL', open=237.27, high=240.79, low=237.16, price=239.59, volume=48137103, latestTradingDay=2024-12-01, previousClose=237.33, change=2.26, changePercent='0.9523%', timeStamp=2024-12-03 12:05:51.0419628}
2024-12-03 12:06:59,373 INFO quotelog [main] Response JSON: {
    "Global Quote": {}
}
2024-12-03 12:06:59,528 INFO quotelog [main] Deserialized Quote: Quote{ticker='null', open=0.0, high=0.0, low=0.0, price=0.0, volume=0, latestTradingDay=null, previousClose=0.0, change=0.0, changePercent='null', timeStamp=2024-12-03 12:06:59.5272121}
2024-12-03 12:08:24,593 INFO quotelog [main] Response JSON: {
    "Global Quote": {}
}
2024-12-03 12:08:24,726 INFO quotelog [main] Deserialized Quote: Quote{ticker='null', open=0.0, high=0.0, low=0.0, price=0.0, volume=0, latestTradingDay=null, previousClose=0.0, change=0.0, changePercent='null', timeStamp=2024-12-03 12:08:24.7254076}
2024-12-03 12:10:12,201 INFO quotelog [main] Response JSON: {
    "Global Quote": {
        "01. symbol": "AAPL",
        "02. open": "237.2700",
        "03. high": "240.7900",
        "04. low": "237.1600",
        "05. price": "239.5900",
        "06. volume": "48137103",
        "07. latest trading day": "2024-12-02",
        "08. previous close": "237.3300",
        "09. change": "2.2600",
        "10. change percent": "0.9523%"
    }
}
2024-12-03 12:10:12,341 INFO quotelog [main] Deserialized Quote: Quote{ticker='AAPL', open=237.27, high=240.79, low=237.16, price=239.59, volume=48137103, latestTradingDay=2024-12-01, previousClose=237.33, change=2.26, changePercent='0.9523%', timeStamp=2024-12-03 12:10:12.3407616}
2024-12-03 12:11:41,954 INFO quotelog [main] Response JSON: {
    "Global Quote": {
        "01. symbol": "AAPL",
        "02. open": "237.2700",
        "03. high": "240.7900",
        "04. low": "237.1600",
        "05. price": "239.5900",
        "06. volume": "48137103",
        "07. latest trading day": "2024-12-02",
        "08. previous close": "237.3300",
        "09. change": "2.2600",
        "10. change percent": "0.9523%"
    }
}
2024-12-03 12:11:42,106 INFO quotelog [main] Deserialized Quote: Quote{ticker='AAPL', open=237.27, high=240.79, low=237.16, price=239.59, volume=48137103, latestTradingDay=2024-12-01, previousClose=237.33, change=2.26, changePercent='0.9523%', timeStamp=2024-12-03 12:11:42.1054558}
2024-12-03 12:31:41,195 INFO quotelog [main] Response JSON: {
    "Global Quote": {
        "01. symbol": "AAPL",
        "02. open": "237.2700",
        "03. high": "240.7900",
        "04. low": "237.1600",
        "05. price": "239.5900",
        "06. volume": "48137103",
        "07. latest trading day": "2024-12-02",
        "08. previous close": "237.3300",
        "09. change": "2.2600",
        "10. change percent": "0.9523%"
    }
}
2024-12-03 12:31:41,351 INFO quotelog [main] Deserialized Quote: Quote{ticker='AAPL', open=237.27, high=240.79, low=237.16, price=239.59, volume=48137103, latestTradingDay=2024-12-01, previousClose=237.33, change=2.26, changePercent='0.9523%', timeStamp=2024-12-03 12:31:41.3508641}
2024-12-03 14:20:53,669 INFO quotelog [main] Response JSON: {
    "Global Quote": {
        "01. symbol": "AAPL",
        "02. open": "237.2700",
        "03. high": "240.7900",
        "04. low": "237.1600",
        "05. price": "239.5900",
        "06. volume": "48137103",
        "07. latest trading day": "2024-12-02",
        "08. previous close": "237.3300",
        "09. change": "2.2600",
        "10. change percent": "0.9523%"
    }
}
2024-12-03 14:20:53,799 INFO quotelog [main] Deserialized Quote: Quote{ticker='AAPL', open=237.27, high=240.79, low=237.16, price=239.59, volume=48137103, latestTradingDay=2024-12-01, previousClose=237.33, change=2.26, changePercent='0.9523%', timeStamp=2024-12-03 14:20:53.7981593}
2024-12-03 14:20:53,800 INFO quotelog [main] Finding quote by id.
2024-12-03 14:20:53,819 INFO quotelog [main] Creating 'AAPL' quote.
2024-12-03 14:26:55,330 INFO quotelog [main] Response JSON: {
    "Global Quote": {}
}
2024-12-03 14:26:55,439 INFO quotelog [main] Deserialized Quote: Quote{ticker='null', open=0.0, high=0.0, low=0.0, price=0.0, volume=0, latestTradingDay=null, previousClose=0.0, change=0.0, changePercent='null', timeStamp=2024-12-03 14:26:55.4385464}
2024-12-03 14:59:28,704 INFO quotelog [main] Finding quote by id.
2024-12-03 14:59:28,723 INFO quotelog [main] Finding position by id
2024-12-03 14:59:28,731 INFO quotelog [main] Creating 'AAPL' position.
2024-12-03 15:04:28,608 INFO quotelog [main] Finding quote by id.
2024-12-03 15:04:28,622 INFO quotelog [main] Finding position by id
2024-12-03 15:04:28,629 INFO quotelog [main] Updating 'AAPL' position.
2024-12-03 15:04:28,633 INFO quotelog [main] Finding position by id
2024-12-03 15:05:02,597 INFO quotelog [main] Finding quote by id.
2024-12-03 15:05:02,615 INFO quotelog [main] Finding position by id
2024-12-03 15:05:02,624 INFO quotelog [main] Creating 'MSFT' position.
2024-12-03 15:05:02,631 INFO quotelog [main] Finding position by id
2024-12-03 15:09:22,822 INFO quotelog [main] Finding quote by id.
2024-12-03 15:09:22,843 INFO quotelog [main] Finding position by id
2024-12-03 15:09:22,852 INFO quotelog [main] Updating 'MSFT' position.
2024-12-03 15:09:22,858 INFO quotelog [main] Finding position by id
2024-12-03 15:10:30,399 INFO quotelog [main] Deleting position by id.
2024-12-04 12:17:32,659 INFO quotelog [main] Response JSON: {
    "Global Quote": {
        "01. symbol": "AAPL",
        "02. open": "239.8100",
        "03. high": "242.7600",
        "04. low": "238.9000",
        "05. price": "242.6500",
        "06. volume": "38861017",
        "07. latest trading day": "2024-12-03",
        "08. previous close": "239.5900",
        "09. change": "3.0600",
        "10. change percent": "1.2772%"
    }
}
2024-12-04 12:17:32,809 INFO quotelog [main] Deserialized Quote: Quote{ticker='AAPL', open=239.81, high=242.76, low=238.9, price=242.65, volume=38861017, latestTradingDay=2024-12-02, previousClose=239.59, change=3.06, changePercent='1.2772%', timeStamp=2024-12-04 12:17:32.8089313}
2024-12-04 12:55:16,763 INFO quotelog [main] Response JSON: {
    "Global Quote": {
        "01. symbol": "AAPL",
        "02. open": "239.8100",
        "03. high": "242.7600",
        "04. low": "238.9000",
        "05. price": "242.6500",
        "06. volume": "38861017",
        "07. latest trading day": "2024-12-03",
        "08. previous close": "239.5900",
        "09. change": "3.0600",
        "10. change percent": "1.2772%"
    }
}
2024-12-04 12:55:16,893 INFO quotelog [main] Deserialized Quote: Quote{ticker='AAPL', open=239.81, high=242.76, low=238.9, price=242.65, volume=38861017, latestTradingDay=2024-12-02, previousClose=239.59, change=3.06, changePercent='1.2772%', timeStamp=2024-12-04 12:55:16.8928898}
2024-12-04 12:57:34,525 INFO quotelog [main] Response JSON: {
    "Global Quote": {
        "01. symbol": "AAPL",
        "02. open": "239.8100",
        "03. high": "242.7600",
        "04. low": "238.9000",
        "05. price": "242.6500",
        "06. volume": "38861017",
        "07. latest trading day": "2024-12-03",
        "08. previous close": "239.5900",
        "09. change": "3.0600",
        "10. change percent": "1.2772%"
    }
}
2024-12-04 12:57:34,661 INFO quotelog [main] Deserialized Quote: Quote{ticker='AAPL', open=239.81, high=242.76, low=238.9, price=242.65, volume=38861017, latestTradingDay=2024-12-02, previousClose=239.59, change=3.06, changePercent='1.2772%', timeStamp=2024-12-04 12:57:34.6619705}
2024-12-04 14:43:42,580 INFO quotelog [main] Finding quote by id.
2024-12-04 14:43:42,604 INFO quotelog [main] Finding position by id
2024-12-04 14:44:11,680 INFO quotelog [main] Finding quote by id.
2024-12-04 14:44:11,694 INFO quotelog [main] Finding position by id
2024-12-04 14:48:20,807 INFO quotelog [main] Finding quote by id.
2024-12-04 14:48:20,823 INFO quotelog [main] Finding position by id
2024-12-04 14:48:39,147 INFO quotelog [main] Finding quote by id.
2024-12-04 14:48:39,166 INFO quotelog [main] Finding position by id
2024-12-04 14:48:39,168 INFO quotelog [main] Finding position by id
2024-12-04 14:48:39,175 INFO quotelog [main] Updating 'AAPL' position.
2024-12-04 14:48:39,181 INFO quotelog [main] Finding position by id
2024-12-04 14:58:50,875 INFO quotelog [main] Finding quote by id.
2024-12-04 14:58:50,893 INFO quotelog [main] Finding position by id
2024-12-04 14:58:50,896 INFO quotelog [main] Finding position by id
2024-12-04 14:59:09,016 INFO quotelog [main] Finding quote by id.
2024-12-04 14:59:09,032 INFO quotelog [main] Finding position by id
2024-12-04 14:59:09,034 INFO quotelog [main] Finding position by id
2024-12-04 14:59:09,042 INFO quotelog [main] Updating 'AAPL' position.
2024-12-04 14:59:09,047 INFO quotelog [main] Finding position by id
2024-12-04 15:02:48,607 INFO quotelog [main] Finding quote by id.
2024-12-04 15:02:48,626 INFO quotelog [main] Finding position by id
2024-12-04 15:02:48,628 INFO quotelog [main] Finding position by id
2024-12-04 15:05:15,035 INFO quotelog [main] Finding quote by id.
2024-12-04 15:05:15,049 INFO quotelog [main] Finding position by id
2024-12-04 15:07:30,993 INFO quotelog [main] Finding quote by id.
